purchase_id,ticket_id,number_passport,ticket_price,miles_discount,round_trip_discount,insurance_price,ticket_subtotal
83,161,c63da31b-7b71-4010-a214-d905563d0ab2,0,0,0,0,0
903,162,cc7a57af-9af4-4910-b21a-6323cfcb6ef5,0,0,0,0,0
412,163,1e452eb6-8779-4601-9100-d547c5807459,0,0,0,0,0
4,164,be11f292-6337-4be9-885a-4a6ecc44094e,0,0,0,0,0
929,165,1392b847-9188-46b6-9e47-01dac3476f42,0,0,0,0,0
667,166,2122a326-ebe6-4b36-bbff-39d89b2aba8e,0,0,0,0,0
422,167,164a577e-66b3-4360-94bc-51dedaac41b8,0,0,0,0,0
592,168,26dddfff-d399-43c8-b479-9392625d3256,0,0,0,0,0
585,169,a67e9def-feeb-4ab3-957a-f59778788c18,0,0,0,0,0
160,170,62a25d58-68e8-4d9e-a3c0-d9d943df770c,0,0,0,0,0
22,171,98b3af55-903f-4591-b7a2-c9ba87adf467,0,0,0,0,0
328,172,f0e022d7-3f0c-44ed-bad0-023a740b31ee,0,0,0,0,0
56,173,e25872db-dcb0-44f2-9643-4ee068be09c4,0,0,0,0,0
160,174,09b12115-49c0-4e7e-8deb-4adf69831fe6,0,0,0,0,0
978,175,bb2d27d1-10bf-4d98-a649-ed8d3519434a,0,0,0,0,0
316,176,ee3af042-7c80-4a95-b7ce-0901e773349e,0,0,0,0,0
366,177,e2879ca3-de50-481a-b9ac-17741b4fa03d,0,0,0,0,0
66,178,34733cc3-04a0-4137-aca3-cfa1649656b9,0,0,0,0,0
848,179,b23a84de-65f7-4ff6-acbf-0e76032ba0c9,0,0,0,0,0
647,180,b3eb9f27-0cdf-4b3c-b4fa-dfecac26c5ef,0,0,0,0,0
139,181,ddc42c27-1dc2-45f4-9eca-49be3837d485,0,0,0,0,0
172,182,f9e1d97b-a4df-429a-8dcc-cc2fa1b72ed3,0,0,0,0,0
949,183,fa41fc7b-af4d-4094-9d63-17fb94cba6a2,0,0,0,0,0
904,184,5aa4e544-3708-4e84-aa78-31a2979af0b6,0,0,0,0,0
419,185,da273657-5a08-47ad-a836-a0ed636de201,0,0,0,0,0
498,186,6dd0de46-7d46-4dc8-955d-3f7e29ee094b,0,0,0,0,0
654,187,994ab472-00ed-4174-8082-2dbd285f4b50,0,0,0,0,0
317,188,e484d143-9881-46ba-a56c-bc171cb5db1b,0,0,0,0,0
262,189,95d7ed6d-3d42-42fb-b4ad-e20498e4853a,0,0,0,0,0
38,190,6b013f88-7129-437e-a7b6-cbb834b282b6,0,0,0,0,0
520,191,0799c85e-8e06-451d-bc66-c5e5cd9a3809,0,0,0,0,0
480,192,62e27c74-81b2-4ff0-90c1-d87e0f0cd4d2,0,0,0,0,0
824,193,3bc30e36-887d-42d3-ad23-e968c475a557,0,0,0,0,0
39,194,ff6db353-0ad8-4b78-80b2-3b8c6234746d,0,0,0,0,0
656,195,286cb224-a7b6-4aab-8971-42c5ad17b373,0,0,0,0,0
45,196,6cf663f1-a721-419c-93d4-8ce0b8f50246,0,0,0,0,0
833,197,71b0dca2-a4d2-48c8-beae-ea730433f769,0,0,0,0,0
520,198,2608cfd5-1579-4bac-8abf-be05032c1f9a,0,0,0,0,0
681,199,6e73322b-dd4e-4dba-a74d-de4c4f306a57,0,0,0,0,0
169,200,b109a7be-0308-4429-b8e3-9e33db60b03f,0,0,0,0,0
124,201,fe487ee2-8b44-420a-a6ce-557bdf0a8a18,0,0,0,0,0
804,202,7125c102-242e-4604-99c3-275d5e653d89,0,0,0,0,0
682,203,0db3e59e-0062-4780-b152-b31a3750b384,0,0,0,0,0
946,204,7b03a7e8-4d1a-41a8-8d4b-57f5d617c888,0,0,0,0,0
147,205,f397765d-b34d-446c-a58b-2c84ecd7f515,0,0,0,0,0
151,206,3524300c-23bc-4561-843b-5f85cc9686cc,0,0,0,0,0
982,207,faa23090-d1bb-417e-9c08-43b9e5c204e4,0,0,0,0,0
9,208,b512445d-e4fe-4baf-84a7-c6a04e41a191,0,0,0,0,0
451,209,c92d742f-ac35-49de-a591-d33c113ef628,0,0,0,0,0
706,210,438c25a9-53b0-4aac-86a8-84dae1d0a011,0,0,0,0,0
171,211,f11e659c-cede-4a0e-a23f-ac60fd950354,0,0,0,0,0
45,212,bbe78860-7df9-40b0-8798-56844e21661f,0,0,0,0,0
368,213,b454263e-d34a-4563-bf26-331fc598a2de,0,0,0,0,0
358,214,dcb04852-0265-4deb-8edf-8368c218ad8a,0,0,0,0,0
316,215,c01ac519-0543-499d-8dc4-1ce79ee1a895,0,0,0,0,0
65,216,0d83e29b-d757-49cc-81e7-642e436e0dee,0,0,0,0,0
645,217,e4ac7b32-5cc4-4463-8143-eb20950856d5,0,0,0,0,0
326,218,976e8649-c649-4dd6-b204-cf6b0ed68099,0,0,0,0,0
69,219,3fde240d-fbbb-4586-877d-4c13ee2367cf,0,0,0,0,0
97,220,5841b68b-3474-438e-b116-2e66c2ee2834,0,0,0,0,0
662,221,416c9b93-a79d-4d64-a7bd-fa388a032113,0,0,0,0,0
88,222,75444197-5e96-4df6-9e8d-a8dadb8274bb,0,0,0,0,0
218,223,f6d843a0-2c34-4e24-8022-f1a60d68d72d,0,0,0,0,0
141,224,271c1667-4604-466c-894b-cfd4737b5e36,0,0,0,0,0
594,225,a6ce6bf5-9f9a-4a9c-9249-ab9bf9b208ba,0,0,0,0,0
445,226,b47ab045-724a-4e8f-962a-c40ff0543572,0,0,0,0,0
620,227,d657c6a9-0561-43a2-9953-22f798c2322f,0,0,0,0,0
339,228,d6aa4cdd-a102-4c33-8f72-a9708865196f,0,0,0,0,0
272,229,f0103d35-0345-4edb-a542-db67ecf2acaa,0,0,0,0,0
284,230,5afb3205-658b-4ebc-98cd-1733a983a8d6,0,0,0,0,0
202,231,e8deb6c4-63e0-46f2-a66b-4ba52c420380,0,0,0,0,0
319,232,dd014396-fec6-463f-b189-98d996eff1ee,0,0,0,0,0
364,233,a915f9cc-4c4a-4214-9571-4dc8a76ba105,0,0,0,0,0
764,234,1cd8c180-d728-4328-a4d6-3cad2d6df32f,0,0,0,0,0
424,235,36668246-08ba-4ffe-a3be-4d61a4d094e5,0,0,0,0,0
773,236,7f214c13-a85d-4db6-8523-95c4b6c94267,0,0,0,0,0
552,237,86daed2a-dbbb-4cbe-ac78-e1c587e8ed15,0,0,0,0,0
555,238,da6b3bd8-cc8a-4385-abf2-386ed4cdd0e6,0,0,0,0,0
153,239,ce1acb33-005a-4137-84e7-d5dab92bcfe5,0,0,0,0,0
685,240,b8b6b74d-410f-4ee7-8ef5-c5a0acbb5f12,0,0,0,0,0
999,241,66d9132f-de55-4154-aaa7-6201a85d9494,0,0,0,0,0
911,242,2c02ed7f-03f0-47dc-b057-e7d3e2ba6aca,0,0,0,0,0
126,243,e5e1c5c2-4182-4738-a63d-9c2d22ed2df3,0,0,0,0,0
405,244,55897f1d-cdb9-432b-b2de-3db35eac17f1,0,0,0,0,0
328,245,30b6c856-f93b-4c9b-bee4-d0a7e356f7d8,0,0,0,0,0
351,246,3aeb672b-452c-4ea4-b065-fe3bfdbe6f43,0,0,0,0,0
936,247,eb928adb-9604-46e7-a0fe-8e67483c6d0b,0,0,0,0,0
124,248,26b8f65c-9b43-4dbc-9877-509a58d9b6a5,0,0,0,0,0
488,249,47efd0f0-b230-40f5-9306-b342f4e06949,0,0,0,0,0
479,250,397108bf-d392-495d-b2cd-bee5b21e3a0d,0,0,0,0,0
106,251,8dbe0d25-bf00-4b10-bb19-5866e4ece7a9,0,0,0,0,0
402,252,2fb16fb0-009c-4918-affe-4271eb6c9fba,0,0,0,0,0
224,253,ff5ae3d8-fa86-40c5-9cbd-30155a1fced3,0,0,0,0,0
540,254,c357102b-df3a-4fe1-9e54-88ab62c73cf6,0,0,0,0,0
939,255,44e73a3a-7119-4edd-be41-c2e38686317d,0,0,0,0,0
586,256,a250f7be-c124-4492-bf0b-a58e78bb1b51,0,0,0,0,0
298,257,ba1bf354-f8cf-4d5f-ba10-fcb88dad1b5a,0,0,0,0,0
876,258,1b8e3ad2-2c95-4668-892c-f34f25511296,0,0,0,0,0
116,259,86d7aa8e-ed1b-4762-9106-1467690683fd,0,0,0,0,0
750,260,7ebc0287-0aa8-407d-94cf-d7843c7cd16d,0,0,0,0,0
767,261,6ca8c638-1d32-44d4-837f-19ef20aa9b4a,0,0,0,0,0
584,262,ad00eabf-477f-4349-9cc2-26120f79e3c2,0,0,0,0,0
906,263,e3352fcc-f209-4c78-9d65-be9402677b7d,0,0,0,0,0
43,264,f1dca4ce-3b34-4732-9a62-f0b224655e6e,0,0,0,0,0
863,265,2b4ea6e4-89ea-4719-bce7-6e3fae122a40,0,0,0,0,0
190,266,0a948e63-b9dd-43e4-ae4f-43c3afd9a064,0,0,0,0,0
54,267,82b67664-69af-4947-a847-ef9a6857b56d,0,0,0,0,0
513,268,0a87990b-2c25-487f-a708-f0dd39c3f11c,0,0,0,0,0
828,269,546db38a-095c-4939-8b31-64c39ecea4f3,0,0,0,0,0
18,270,e8ceddbe-e137-45c7-977c-730836a68690,0,0,0,0,0
426,271,53d4f330-9df2-4382-8e0e-b2d454deeeb9,0,0,0,0,0
306,272,c5ffed93-928e-403e-a3e4-8612f3e2ca3e,0,0,0,0,0
122,273,b369cd16-e03c-4ff4-b011-76dc33ccdd0d,0,0,0,0,0
675,274,39c18788-6f26-4a8f-8e55-8017ff384c34,0,0,0,0,0
611,275,e0aaf186-21e1-4af3-949b-2bf025a7289e,0,0,0,0,0
512,276,0f5d38ca-e4b1-4b20-9578-90921c376823,0,0,0,0,0
513,277,0992f267-ada3-4f20-9b6f-bd8aa4c78904,0,0,0,0,0
779,278,39d36ca1-9d2c-4763-8f6b-95c94fb2c4d5,0,0,0,0,0
371,279,01a5b38f-09a0-41d1-88ad-171882cdfe18,0,0,0,0,0
421,280,e9c26a63-11c9-480f-bcf0-7fe976b904ff,0,0,0,0,0
746,281,2b6f5038-fb01-4545-887d-6541d1bdedd3,0,0,0,0,0
621,282,0d4e198c-b082-456b-9728-06e8f305bde3,0,0,0,0,0
234,283,2a570c68-a7b4-49e0-bfa2-81682f5cfc65,0,0,0,0,0
445,284,cbcd3ab7-2a04-4fed-a314-8e0e17959bce,0,0,0,0,0
950,285,ba921d52-fd63-4611-9b89-f54a7f844400,0,0,0,0,0
161,286,9dacd2ec-a016-4ffa-927b-efd2e3e8f0d3,0,0,0,0,0
210,287,83948449-d808-4494-bba5-ad466130cedf,0,0,0,0,0
652,288,26c49bca-9f1d-46ac-aa93-fbd5b36ab9ce,0,0,0,0,0
204,289,747041b0-0d97-4668-adb9-aed9e86f40d3,0,0,0,0,0
126,290,a5e317e0-4181-4e36-be32-06e275fd7f1e,0,0,0,0,0
923,291,eaf0669d-7f5e-4dc8-90c4-97e87e5ce07f,0,0,0,0,0
572,292,b4c19979-0daa-4dd8-91aa-91c8cbefb651,0,0,0,0,0
499,293,2522f03c-3759-4657-8853-1f663b35ab80,0,0,0,0,0
416,294,61fdd170-942e-454a-86e4-dc8712b0fec3,0,0,0,0,0
30,295,1b5081aa-7d5f-46e2-a2c4-c8ee62b05f8f,0,0,0,0,0
840,296,a534fe9f-1c61-434d-8970-140208102ac8,0,0,0,0,0
994,297,ecf61a95-a88f-414d-bc66-c82ab3fd2173,0,0,0,0,0
784,298,f074c9bd-d618-42f0-90f4-65d88cf22ff1,0,0,0,0,0
936,299,9a9d8bb9-0d6a-42c1-9e30-e5fa3d9702ab,0,0,0,0,0
782,300,3c53667e-4104-4304-97ec-25a83c95a3df,0,0,0,0,0
50,301,307d6665-fb14-49bc-a3ee-266830ac5b47,0,0,0,0,0
2,302,ff73e50d-a31b-466c-9f30-9ff08e8efe41,0,0,0,0,0
853,303,fc3dcc95-13c5-4307-909c-ca639806abb0,0,0,0,0,0
746,304,6c519b4f-fca3-4538-8eae-b9cd4bb95307,0,0,0,0,0
140,305,8f56a7a7-ba7e-415b-8159-0558210ee2c5,0,0,0,0,0
934,306,9b58227f-0849-4913-bcf5-db07c1bf61ba,0,0,0,0,0
296,307,18fd715f-ad9e-4b8f-8d41-f5865aa0cd26,0,0,0,0,0
399,308,fd56d7f6-ff60-4ee3-a5fe-9d7325d4a0ae,0,0,0,0,0
434,309,754be30f-503f-46be-8790-5bc712246499,0,0,0,0,0
457,310,c6dedb2b-48a0-472f-8525-962ce89c45e7,0,0,0,0,0
934,311,ac141b0b-9dc9-4e32-b9cd-6dcfa6eb36da,0,0,0,0,0
973,312,5635688d-593b-4f73-9c73-20066ab5506a,0,0,0,0,0
636,313,352e2593-7eec-4ae7-85e1-02c6d53ca413,0,0,0,0,0
242,314,8a21c9dc-351f-4e16-8f24-9d74f011b17d,0,0,0,0,0
616,315,fb5636df-b0d2-4923-b870-8e8aa2ec99e3,0,0,0,0,0
415,316,181e4eb8-305f-4cef-955d-dd89e17c0301,0,0,0,0,0
372,317,32f4fd87-e239-4392-a6de-bb0c201fe7f8,0,0,0,0,0
452,318,3dbdad83-f571-4fbc-bacd-2c69df307eba,0,0,0,0,0
532,319,178ed32b-5ea9-474f-b166-5945bcfadced,0,0,0,0,0
915,320,e996d74b-6fff-442c-8f89-db90ef788ce6,0,0,0,0,0
348,321,cd00107c-5256-4aae-a2b3-f5662fac816a,0,0,0,0,0
486,322,448764f4-e773-4855-9968-120c656ee200,0,0,0,0,0
953,323,159c944b-f659-455a-b3dd-47c3bec3ff7b,0,0,0,0,0
479,324,6c5501cc-1d8a-4c7b-afd1-390c62a287ae,0,0,0,0,0
973,325,e53da615-f234-42a3-b5ad-f70461935513,0,0,0,0,0
199,326,9f33a6de-3c51-4513-8402-740345bb5b95,0,0,0,0,0
971,327,be6edda5-2f0c-4df3-8c56-06fa5f67c22c,0,0,0,0,0
92,328,da58c8cd-c327-4722-b2bd-5777ab170931,0,0,0,0,0
869,329,8c74db7a-265f-4e4e-bd50-1c91b8251e23,0,0,0,0,0
284,330,ba3af7cd-4791-4e3e-a07a-96f704c30510,0,0,0,0,0
756,331,5beeb2aa-74fe-40f1-a11f-59230f424c20,0,0,0,0,0
59,332,c3c8d838-cc3b-4eb7-a004-7706755304d7,0,0,0,0,0
856,333,36403d61-0894-4bbe-95d1-9d709ee2b062,0,0,0,0,0
518,334,04e8321b-8202-4685-8fa1-dde623154217,0,0,0,0,0
54,335,132e5ad1-d6bf-4290-9d7b-09cbc797ab67,0,0,0,0,0
667,336,25f6d1d8-632f-403c-bf12-8a4b105ad477,0,0,0,0,0
815,337,95b20927-90fc-4d7a-abc3-f0d8c869f0b5,0,0,0,0,0
574,338,f5681562-beb6-4cab-a469-6fb5bd67f380,0,0,0,0,0
