purchase_id,ticket_id,number_passport,ticket_price,miles_discount,round_trip_discount,insurance_price,ticket_subtotal
622,51,d00d5287-2904-4103-a77e-296ca47b8785,0,0,0,0,0
755,52,2469a803-e010-42a1-b5a7-3f7a74e182ae,0,0,0,0,0
893,53,6357c28e-0bc4-4ea5-920b-5a0dac1c520a,0,0,0,0,0
18,54,9d323ade-ba25-4867-953c-9ea33f491f48,0,0,0,0,0
549,55,28b3ff52-114a-4d82-892d-be8c3b757d84,0,0,0,0,0
212,56,ff5bb547-a896-4c81-a982-b49c995a7cf0,0,0,0,0,0
742,57,87d0a371-d960-4efc-8a27-df70c0e89e80,0,0,0,0,0
300,58,6ee8870a-6b87-4823-8ad4-b2aff23dca8d,0,0,0,0,0
557,59,aea66765-19bf-4920-b949-2924c20eaffa,0,0,0,0,0
185,60,d604cf1d-1c64-4a42-9c53-343b61759a0b,0,0,0,0,0
402,61,52c2b5f7-4815-4671-aa1e-801226920e59,0,0,0,0,0
860,62,bf59d040-da67-4825-8c80-5109c6a369d2,0,0,0,0,0
541,63,f5c1c89c-2c55-493c-af3f-f98b402298ac,0,0,0,0,0
533,64,296f4093-9235-4d89-8d52-f533772ccfb4,0,0,0,0,0
270,65,ac1e568d-a638-49eb-80da-d5d3c5674da7,0,0,0,0,0
148,66,8108ca40-02be-4779-b366-4c45e6d2c6e1,0,0,0,0,0
528,67,7fec90db-816d-4ce5-bbf1-ddc0d4ca7456,0,0,0,0,0
76,68,3bdae095-0a95-4c2d-9bd7-818eaee22025,0,0,0,0,0
645,69,20771bdd-4360-4143-ba7c-d3d90b3b07eb,0,0,0,0,0
278,70,9003357a-11b7-4781-bcdb-b6e829dab333,0,0,0,0,0
514,71,e053452a-ddcc-4a7f-96fe-79faf3e74f01,0,0,0,0,0
855,72,8b4d1f93-855c-4ccd-84a8-e0eef1fb6755,0,0,0,0,0
450,73,66c51890-8a71-46fa-a4a8-9644c3119098,0,0,0,0,0
977,74,29515a38-a9a2-4ea5-a36f-1b005776fa9c,0,0,0,0,0
173,75,625246bd-3edf-4033-9378-312e98b19823,0,0,0,0,0
235,76,82683c7a-60f6-4a9e-94cf-b0718573f42d,0,0,0,0,0
182,77,f4dcb0fe-892a-48bd-9bd3-323b3e9c8b7d,0,0,0,0,0
85,78,cd909a7f-b7d9-4d0e-94a3-6ac03f9c12f1,0,0,0,0,0
952,79,d92d7d6e-a5fb-47cc-b51a-197587b1efc7,0,0,0,0,0
244,80,863df499-6213-4ecb-a7bf-f74fc1e93fe9,0,0,0,0,0
319,81,30b00ae6-7f59-4b18-af49-4d1fc4937e54,0,0,0,0,0
466,82,19fc8b93-3dbe-419e-bced-c6bae0236038,0,0,0,0,0
490,83,0d7314e8-1bd1-42a8-a7d1-25b6d88ff10b,0,0,0,0,0
737,84,aaba5d98-904a-4728-89fd-337f38f4dd86,0,0,0,0,0
464,85,44ba2af1-2302-4dfc-934d-e44c5fe3a733,0,0,0,0,0
505,86,d3a5dda7-c2ff-4517-968c-31102e79e520,0,0,0,0,0
568,87,855d342f-a183-4af5-a66f-c23357e35cb5,0,0,0,0,0
357,88,d7f61ca3-335d-486e-b167-1124fd77da4e,0,0,0,0,0
59,89,9668b5b7-5817-406f-ad97-d1d1a265c267,0,0,0,0,0
322,90,313df528-e42a-49b3-9a4b-1dc9b342e363,0,0,0,0,0
884,91,61d0f468-4a27-487e-81af-adb96dc90cb3,0,0,0,0,0
792,92,628d6bb5-66f4-4ae1-a4e3-ee0692415986,0,0,0,0,0
524,93,b18b4e5d-4c80-462e-9abb-59f7cc2c772f,0,0,0,0,0
860,94,c8ee713a-0973-40b8-9933-99c14a9933e6,0,0,0,0,0
643,95,a60107f4-84bd-4dea-b061-4bbf97ec63e1,0,0,0,0,0
627,96,b164e409-5d84-49a1-8d46-dd24e4d5aaa1,0,0,0,0,0
491,97,b87c3b51-7d50-4921-a807-2f7103f0e0e3,0,0,0,0,0
515,98,78dcee4c-48e0-4a7f-82c8-a65041f75be7,0,0,0,0,0
473,99,7fece646-82e1-4dc3-b143-6bd51128d106,0,0,0,0,0
396,100,c743aeb3-6b35-4ee7-9abc-51a93bb713b8,0,0,0,0,0
773,101,22c5c805-ea74-4cc3-9ae1-6b89901ee3e3,0,0,0,0,0
773,102,274ead10-b989-43de-a787-d1a287a5124b,0,0,0,0,0
125,103,2b7356a1-0795-49b4-a9fa-ab1ef7ed8199,0,0,0,0,0
442,104,ddb4415b-c74c-477f-9182-3c4730870f70,0,0,0,0,0
546,105,8b3d3008-b1f7-4373-8bfe-90ca1ae210e8,0,0,0,0,0
260,106,9c5bf405-3ce6-439c-b776-1e97d32ed597,0,0,0,0,0
805,107,6da5f0c8-261a-4798-8bf2-8f0e28d48333,0,0,0,0,0
989,108,effb004a-8040-4fb0-bfde-b5f3e2bf2aab,0,0,0,0,0
910,109,f077cd5c-867d-47c7-9c85-1a4f6a27cda9,0,0,0,0,0
785,110,74e6c91f-edb8-4208-ac7a-7b2938dd615e,0,0,0,0,0
697,111,2c2a42c1-8844-45be-ad6e-cff077fd9423,0,0,0,0,0
582,112,dcdaf0f9-6795-42bc-9e50-91ad02f12c9c,0,0,0,0,0
726,113,1e73c166-538a-4901-93e8-7de25e5f426c,0,0,0,0,0
992,114,cc8ac74f-7ab2-4212-9fc0-04e43541f8d2,0,0,0,0,0
310,115,6b62048a-194b-4260-8cf3-49bd0b17e3aa,0,0,0,0,0
878,116,d052f036-a84e-41d3-9b30-3fe0501fb9d4,0,0,0,0,0
803,117,928386d6-573e-4832-ac82-533d83dfd8ad,0,0,0,0,0
530,118,e2fa06dd-1294-48a6-95ff-2d94082a8483,0,0,0,0,0
311,119,8da01c7a-130c-403c-bc36-0428a516c5d2,0,0,0,0,0
617,120,e6b541e1-2932-470d-90dd-77364146ffda,0,0,0,0,0
468,121,0d6c9811-0de8-43f6-98e5-ada58e29339a,0,0,0,0,0
726,122,636a493b-cb1c-458d-b5fd-9f67af555761,0,0,0,0,0
268,123,1f2de65d-8b78-44ca-b39f-1e2bbd43b73b,0,0,0,0,0
762,124,27b81bb7-4389-445f-8866-44b96ffd2555,0,0,0,0,0
454,125,590acdae-d9d0-47a7-a90b-08fa71fe7122,0,0,0,0,0
485,126,38d94ac3-9e03-4d6d-8574-229b76416bb8,0,0,0,0,0
67,127,1bf38db6-5821-4908-bbb4-978da251bf2c,0,0,0,0,0
765,128,83988fe9-3bfd-4d92-87d0-dc4b7e6d9a91,0,0,0,0,0
849,129,0fac30b6-b360-4543-8365-6e74d8d17259,0,0,0,0,0
802,130,0fb8a27b-721b-473a-93c5-b9444d74a913,0,0,0,0,0
811,131,fc17c38b-bc7b-4515-a53f-c7974b4a309b,0,0,0,0,0
880,132,86147de6-239f-491e-bc53-4f29784e90fb,0,0,0,0,0
32,133,97012b39-3628-4779-93f0-c41c5fcad5a3,0,0,0,0,0
796,134,77282795-a228-4fb5-8a98-8be0c7deb6ab,0,0,0,0,0
714,135,3f344052-7063-4cb6-8b6e-9424b24aa39d,0,0,0,0,0
246,136,6c3a0e6f-0a58-45eb-aabd-0014a32f121b,0,0,0,0,0
183,137,5b65e1ca-3559-4e26-a619-bfff913ffdba,0,0,0,0,0
228,138,89121c54-8e4b-474d-888f-5c78ef9b899a,0,0,0,0,0
324,139,2e76ee79-a5fa-41f4-aa6f-e3e8021e8503,0,0,0,0,0
978,140,63fcf9d5-d546-4168-8eab-4fa690133ef7,0,0,0,0,0
44,141,75730e25-1d33-4c57-9699-ec3c1ff619d7,0,0,0,0,0
148,142,9d1dd9d6-74d3-4320-93be-321de5d182df,0,0,0,0,0
864,143,3ed4f851-90f1-4da6-ab10-45335fa1d08e,0,0,0,0,0
267,144,25440954-375e-4c8a-860b-65cbc207ee2c,0,0,0,0,0
684,145,c7b85bca-ca40-4d4b-9f61-a5eb709be006,0,0,0,0,0
677,146,b26cad15-421d-4ea3-bb3e-7f69588f6dff,0,0,0,0,0
100,147,34e05741-9b89-440a-a386-81e4117061a2,0,0,0,0,0
185,148,e4c4dd95-f100-471c-b415-cee2cf4b1a59,0,0,0,0,0
763,149,e699eb03-8561-44d5-a131-711783d871b2,0,0,0,0,0
254,150,9ab6756d-5640-45d1-beba-8957e7a68e82,0,0,0,0,0
485,151,1fb3f830-7f78-47bf-9868-0e3762440573,0,0,0,0,0
471,152,7d33e869-aa44-48ea-ad6c-88a654ab1e0b,0,0,0,0,0
737,153,c91bc610-c18c-4ad2-a7b0-a039a488349e,0,0,0,0,0
419,154,76f326d8-c3f5-452a-acbf-2da74088dfc3,0,0,0,0,0
893,155,986921ed-b767-4f78-b667-c08953f9fb9c,0,0,0,0,0
676,156,9f42f5d7-f094-4965-af2b-b281ef32b0b8,0,0,0,0,0
256,157,d2d50960-7e60-407f-a052-6adac13f3955,0,0,0,0,0
70,158,434a82f1-8cb3-405a-8889-f280f17a0adb,0,0,0,0,0
149,159,7bd8ca3a-a4a8-4a1d-9607-9b767e6351e9,0,0,0,0,0
24,160,13469256-3b93-4bea-aa25-31890cfb85e9,0,0,0,0,0
424,161,c63da31b-7b71-4010-a214-d905563d0ab2,0,0,0,0,0
671,162,cc7a57af-9af4-4910-b21a-6323cfcb6ef5,0,0,0,0,0
391,163,1e452eb6-8779-4601-9100-d547c5807459,0,0,0,0,0
805,164,be11f292-6337-4be9-885a-4a6ecc44094e,0,0,0,0,0
203,165,1392b847-9188-46b6-9e47-01dac3476f42,0,0,0,0,0
510,166,2122a326-ebe6-4b36-bbff-39d89b2aba8e,0,0,0,0,0
770,167,164a577e-66b3-4360-94bc-51dedaac41b8,0,0,0,0,0
149,168,26dddfff-d399-43c8-b479-9392625d3256,0,0,0,0,0
998,169,a67e9def-feeb-4ab3-957a-f59778788c18,0,0,0,0,0
218,170,62a25d58-68e8-4d9e-a3c0-d9d943df770c,0,0,0,0,0
302,171,98b3af55-903f-4591-b7a2-c9ba87adf467,0,0,0,0,0
138,172,f0e022d7-3f0c-44ed-bad0-023a740b31ee,0,0,0,0,0
935,173,e25872db-dcb0-44f2-9643-4ee068be09c4,0,0,0,0,0
152,174,09b12115-49c0-4e7e-8deb-4adf69831fe6,0,0,0,0,0
587,175,bb2d27d1-10bf-4d98-a649-ed8d3519434a,0,0,0,0,0
28,176,ee3af042-7c80-4a95-b7ce-0901e773349e,0,0,0,0,0
440,177,e2879ca3-de50-481a-b9ac-17741b4fa03d,0,0,0,0,0
54,178,34733cc3-04a0-4137-aca3-cfa1649656b9,0,0,0,0,0
171,179,b23a84de-65f7-4ff6-acbf-0e76032ba0c9,0,0,0,0,0
811,180,b3eb9f27-0cdf-4b3c-b4fa-dfecac26c5ef,0,0,0,0,0
782,181,ddc42c27-1dc2-45f4-9eca-49be3837d485,0,0,0,0,0
836,182,f9e1d97b-a4df-429a-8dcc-cc2fa1b72ed3,0,0,0,0,0
126,183,fa41fc7b-af4d-4094-9d63-17fb94cba6a2,0,0,0,0,0
973,184,5aa4e544-3708-4e84-aa78-31a2979af0b6,0,0,0,0,0
208,185,da273657-5a08-47ad-a836-a0ed636de201,0,0,0,0,0
898,186,6dd0de46-7d46-4dc8-955d-3f7e29ee094b,0,0,0,0,0
212,187,994ab472-00ed-4174-8082-2dbd285f4b50,0,0,0,0,0
889,188,e484d143-9881-46ba-a56c-bc171cb5db1b,0,0,0,0,0
253,189,95d7ed6d-3d42-42fb-b4ad-e20498e4853a,0,0,0,0,0
341,190,6b013f88-7129-437e-a7b6-cbb834b282b6,0,0,0,0,0
212,191,0799c85e-8e06-451d-bc66-c5e5cd9a3809,0,0,0,0,0
394,192,62e27c74-81b2-4ff0-90c1-d87e0f0cd4d2,0,0,0,0,0
740,193,3bc30e36-887d-42d3-ad23-e968c475a557,0,0,0,0,0
542,194,ff6db353-0ad8-4b78-80b2-3b8c6234746d,0,0,0,0,0
398,195,286cb224-a7b6-4aab-8971-42c5ad17b373,0,0,0,0,0
23,196,6cf663f1-a721-419c-93d4-8ce0b8f50246,0,0,0,0,0
767,197,71b0dca2-a4d2-48c8-beae-ea730433f769,0,0,0,0,0
99,198,2608cfd5-1579-4bac-8abf-be05032c1f9a,0,0,0,0,0
334,199,6e73322b-dd4e-4dba-a74d-de4c4f306a57,0,0,0,0,0
403,200,b109a7be-0308-4429-b8e3-9e33db60b03f,0,0,0,0,0
588,201,fe487ee2-8b44-420a-a6ce-557bdf0a8a18,0,0,0,0,0
640,202,7125c102-242e-4604-99c3-275d5e653d89,0,0,0,0,0
837,203,0db3e59e-0062-4780-b152-b31a3750b384,0,0,0,0,0
937,204,7b03a7e8-4d1a-41a8-8d4b-57f5d617c888,0,0,0,0,0
272,205,f397765d-b34d-446c-a58b-2c84ecd7f515,0,0,0,0,0
868,206,3524300c-23bc-4561-843b-5f85cc9686cc,0,0,0,0,0
531,207,faa23090-d1bb-417e-9c08-43b9e5c204e4,0,0,0,0,0
680,208,b512445d-e4fe-4baf-84a7-c6a04e41a191,0,0,0,0,0
726,209,c92d742f-ac35-49de-a591-d33c113ef628,0,0,0,0,0
444,210,438c25a9-53b0-4aac-86a8-84dae1d0a011,0,0,0,0,0
804,211,f11e659c-cede-4a0e-a23f-ac60fd950354,0,0,0,0,0
67,212,bbe78860-7df9-40b0-8798-56844e21661f,0,0,0,0,0
309,213,b454263e-d34a-4563-bf26-331fc598a2de,0,0,0,0,0
69,214,dcb04852-0265-4deb-8edf-8368c218ad8a,0,0,0,0,0
983,215,c01ac519-0543-499d-8dc4-1ce79ee1a895,0,0,0,0,0
729,216,0d83e29b-d757-49cc-81e7-642e436e0dee,0,0,0,0,0
745,217,e4ac7b32-5cc4-4463-8143-eb20950856d5,0,0,0,0,0
539,218,976e8649-c649-4dd6-b204-cf6b0ed68099,0,0,0,0,0
360,219,3fde240d-fbbb-4586-877d-4c13ee2367cf,0,0,0,0,0
546,220,5841b68b-3474-438e-b116-2e66c2ee2834,0,0,0,0,0
54,221,416c9b93-a79d-4d64-a7bd-fa388a032113,0,0,0,0,0
995,222,75444197-5e96-4df6-9e8d-a8dadb8274bb,0,0,0,0,0
391,223,f6d843a0-2c34-4e24-8022-f1a60d68d72d,0,0,0,0,0
938,224,271c1667-4604-466c-894b-cfd4737b5e36,0,0,0,0,0
481,225,a6ce6bf5-9f9a-4a9c-9249-ab9bf9b208ba,0,0,0,0,0
966,226,b47ab045-724a-4e8f-962a-c40ff0543572,0,0,0,0,0
322,227,d657c6a9-0561-43a2-9953-22f798c2322f,0,0,0,0,0
931,228,d6aa4cdd-a102-4c33-8f72-a9708865196f,0,0,0,0,0
544,229,f0103d35-0345-4edb-a542-db67ecf2acaa,0,0,0,0,0
785,230,5afb3205-658b-4ebc-98cd-1733a983a8d6,0,0,0,0,0
272,231,e8deb6c4-63e0-46f2-a66b-4ba52c420380,0,0,0,0,0
505,232,dd014396-fec6-463f-b189-98d996eff1ee,0,0,0,0,0
552,233,a915f9cc-4c4a-4214-9571-4dc8a76ba105,0,0,0,0,0
353,234,1cd8c180-d728-4328-a4d6-3cad2d6df32f,0,0,0,0,0
411,235,36668246-08ba-4ffe-a3be-4d61a4d094e5,0,0,0,0,0
767,236,7f214c13-a85d-4db6-8523-95c4b6c94267,0,0,0,0,0
975,237,86daed2a-dbbb-4cbe-ac78-e1c587e8ed15,0,0,0,0,0
138,238,da6b3bd8-cc8a-4385-abf2-386ed4cdd0e6,0,0,0,0,0
628,239,ce1acb33-005a-4137-84e7-d5dab92bcfe5,0,0,0,0,0
385,240,b8b6b74d-410f-4ee7-8ef5-c5a0acbb5f12,0,0,0,0,0
934,241,66d9132f-de55-4154-aaa7-6201a85d9494,0,0,0,0,0
553,242,2c02ed7f-03f0-47dc-b057-e7d3e2ba6aca,0,0,0,0,0
473,243,e5e1c5c2-4182-4738-a63d-9c2d22ed2df3,0,0,0,0,0
258,244,55897f1d-cdb9-432b-b2de-3db35eac17f1,0,0,0,0,0
139,245,30b6c856-f93b-4c9b-bee4-d0a7e356f7d8,0,0,0,0,0
820,246,3aeb672b-452c-4ea4-b065-fe3bfdbe6f43,0,0,0,0,0
688,247,eb928adb-9604-46e7-a0fe-8e67483c6d0b,0,0,0,0,0
287,248,26b8f65c-9b43-4dbc-9877-509a58d9b6a5,0,0,0,0,0
693,249,47efd0f0-b230-40f5-9306-b342f4e06949,0,0,0,0,0
722,250,397108bf-d392-495d-b2cd-bee5b21e3a0d,0,0,0,0,0
316,251,8dbe0d25-bf00-4b10-bb19-5866e4ece7a9,0,0,0,0,0
476,252,2fb16fb0-009c-4918-affe-4271eb6c9fba,0,0,0,0,0
2,253,ff5ae3d8-fa86-40c5-9cbd-30155a1fced3,0,0,0,0,0
282,254,c357102b-df3a-4fe1-9e54-88ab62c73cf6,0,0,0,0,0
976,255,44e73a3a-7119-4edd-be41-c2e38686317d,0,0,0,0,0
599,256,a250f7be-c124-4492-bf0b-a58e78bb1b51,0,0,0,0,0
86,257,ba1bf354-f8cf-4d5f-ba10-fcb88dad1b5a,0,0,0,0,0
67,258,1b8e3ad2-2c95-4668-892c-f34f25511296,0,0,0,0,0
662,259,86d7aa8e-ed1b-4762-9106-1467690683fd,0,0,0,0,0
759,260,7ebc0287-0aa8-407d-94cf-d7843c7cd16d,0,0,0,0,0
4,261,6ca8c638-1d32-44d4-837f-19ef20aa9b4a,0,0,0,0,0
370,262,ad00eabf-477f-4349-9cc2-26120f79e3c2,0,0,0,0,0
677,263,e3352fcc-f209-4c78-9d65-be9402677b7d,0,0,0,0,0
182,264,f1dca4ce-3b34-4732-9a62-f0b224655e6e,0,0,0,0,0
392,265,2b4ea6e4-89ea-4719-bce7-6e3fae122a40,0,0,0,0,0
556,266,0a948e63-b9dd-43e4-ae4f-43c3afd9a064,0,0,0,0,0
177,267,82b67664-69af-4947-a847-ef9a6857b56d,0,0,0,0,0
31,268,0a87990b-2c25-487f-a708-f0dd39c3f11c,0,0,0,0,0
179,269,546db38a-095c-4939-8b31-64c39ecea4f3,0,0,0,0,0
727,270,e8ceddbe-e137-45c7-977c-730836a68690,0,0,0,0,0
247,271,53d4f330-9df2-4382-8e0e-b2d454deeeb9,0,0,0,0,0
569,272,c5ffed93-928e-403e-a3e4-8612f3e2ca3e,0,0,0,0,0
183,273,b369cd16-e03c-4ff4-b011-76dc33ccdd0d,0,0,0,0,0
928,274,39c18788-6f26-4a8f-8e55-8017ff384c34,0,0,0,0,0
615,275,e0aaf186-21e1-4af3-949b-2bf025a7289e,0,0,0,0,0
206,276,0f5d38ca-e4b1-4b20-9578-90921c376823,0,0,0,0,0
326,277,0992f267-ada3-4f20-9b6f-bd8aa4c78904,0,0,0,0,0
970,278,39d36ca1-9d2c-4763-8f6b-95c94fb2c4d5,0,0,0,0,0
55,279,01a5b38f-09a0-41d1-88ad-171882cdfe18,0,0,0,0,0
77,280,e9c26a63-11c9-480f-bcf0-7fe976b904ff,0,0,0,0,0
278,281,2b6f5038-fb01-4545-887d-6541d1bdedd3,0,0,0,0,0
936,282,0d4e198c-b082-456b-9728-06e8f305bde3,0,0,0,0,0
423,283,2a570c68-a7b4-49e0-bfa2-81682f5cfc65,0,0,0,0,0
196,284,cbcd3ab7-2a04-4fed-a314-8e0e17959bce,0,0,0,0,0
469,285,ba921d52-fd63-4611-9b89-f54a7f844400,0,0,0,0,0
872,286,9dacd2ec-a016-4ffa-927b-efd2e3e8f0d3,0,0,0,0,0
467,287,83948449-d808-4494-bba5-ad466130cedf,0,0,0,0,0
220,288,26c49bca-9f1d-46ac-aa93-fbd5b36ab9ce,0,0,0,0,0
947,289,747041b0-0d97-4668-adb9-aed9e86f40d3,0,0,0,0,0
844,290,a5e317e0-4181-4e36-be32-06e275fd7f1e,0,0,0,0,0
741,291,eaf0669d-7f5e-4dc8-90c4-97e87e5ce07f,0,0,0,0,0
355,292,b4c19979-0daa-4dd8-91aa-91c8cbefb651,0,0,0,0,0
796,293,2522f03c-3759-4657-8853-1f663b35ab80,0,0,0,0,0
986,294,61fdd170-942e-454a-86e4-dc8712b0fec3,0,0,0,0,0
404,295,1b5081aa-7d5f-46e2-a2c4-c8ee62b05f8f,0,0,0,0,0
56,296,a534fe9f-1c61-434d-8970-140208102ac8,0,0,0,0,0
227,297,ecf61a95-a88f-414d-bc66-c82ab3fd2173,0,0,0,0,0
774,298,f074c9bd-d618-42f0-90f4-65d88cf22ff1,0,0,0,0,0
856,299,9a9d8bb9-0d6a-42c1-9e30-e5fa3d9702ab,0,0,0,0,0
161,300,3c53667e-4104-4304-97ec-25a83c95a3df,0,0,0,0,0
113,301,307d6665-fb14-49bc-a3ee-266830ac5b47,0,0,0,0,0
163,302,ff73e50d-a31b-466c-9f30-9ff08e8efe41,0,0,0,0,0
324,303,fc3dcc95-13c5-4307-909c-ca639806abb0,0,0,0,0,0
684,304,6c519b4f-fca3-4538-8eae-b9cd4bb95307,0,0,0,0,0
866,305,8f56a7a7-ba7e-415b-8159-0558210ee2c5,0,0,0,0,0
985,306,9b58227f-0849-4913-bcf5-db07c1bf61ba,0,0,0,0,0
101,307,18fd715f-ad9e-4b8f-8d41-f5865aa0cd26,0,0,0,0,0
888,308,fd56d7f6-ff60-4ee3-a5fe-9d7325d4a0ae,0,0,0,0,0
314,309,754be30f-503f-46be-8790-5bc712246499,0,0,0,0,0
61,310,c6dedb2b-48a0-472f-8525-962ce89c45e7,0,0,0,0,0
738,311,ac141b0b-9dc9-4e32-b9cd-6dcfa6eb36da,0,0,0,0,0
224,312,5635688d-593b-4f73-9c73-20066ab5506a,0,0,0,0,0
972,313,352e2593-7eec-4ae7-85e1-02c6d53ca413,0,0,0,0,0
604,314,8a21c9dc-351f-4e16-8f24-9d74f011b17d,0,0,0,0,0
967,315,fb5636df-b0d2-4923-b870-8e8aa2ec99e3,0,0,0,0,0
255,316,181e4eb8-305f-4cef-955d-dd89e17c0301,0,0,0,0,0
644,317,32f4fd87-e239-4392-a6de-bb0c201fe7f8,0,0,0,0,0
935,318,3dbdad83-f571-4fbc-bacd-2c69df307eba,0,0,0,0,0
180,319,178ed32b-5ea9-474f-b166-5945bcfadced,0,0,0,0,0
174,320,e996d74b-6fff-442c-8f89-db90ef788ce6,0,0,0,0,0
331,321,cd00107c-5256-4aae-a2b3-f5662fac816a,0,0,0,0,0
877,322,448764f4-e773-4855-9968-120c656ee200,0,0,0,0,0
651,323,159c944b-f659-455a-b3dd-47c3bec3ff7b,0,0,0,0,0
759,324,6c5501cc-1d8a-4c7b-afd1-390c62a287ae,0,0,0,0,0
454,325,e53da615-f234-42a3-b5ad-f70461935513,0,0,0,0,0
588,326,9f33a6de-3c51-4513-8402-740345bb5b95,0,0,0,0,0
749,327,be6edda5-2f0c-4df3-8c56-06fa5f67c22c,0,0,0,0,0
743,328,da58c8cd-c327-4722-b2bd-5777ab170931,0,0,0,0,0
191,329,8c74db7a-265f-4e4e-bd50-1c91b8251e23,0,0,0,0,0
61,330,ba3af7cd-4791-4e3e-a07a-96f704c30510,0,0,0,0,0
439,331,5beeb2aa-74fe-40f1-a11f-59230f424c20,0,0,0,0,0
601,332,c3c8d838-cc3b-4eb7-a004-7706755304d7,0,0,0,0,0
693,333,36403d61-0894-4bbe-95d1-9d709ee2b062,0,0,0,0,0
867,334,04e8321b-8202-4685-8fa1-dde623154217,0,0,0,0,0
567,335,132e5ad1-d6bf-4290-9d7b-09cbc797ab67,0,0,0,0,0
356,336,25f6d1d8-632f-403c-bf12-8a4b105ad477,0,0,0,0,0
280,337,95b20927-90fc-4d7a-abc3-f0d8c869f0b5,0,0,0,0,0
681,338,f5681562-beb6-4cab-a469-6fb5bd67f380,0,0,0,0,0
